We have attempted to match the data in Sample_Data/REXS-Database/FVA_wind-turbine/fva_wind-turbine_1-2.rexsj to the data in Sample_Data/REXS-Database/FVA_wind-turbine/fva_wind-turbine_1-3.rexsj. 
384/418 components and 433/492 relations from the first data model were matched. 
384/427 components and 433/501 relations from the second data model were matched. 
 
 
The following matching of components and relations was poduced: 
Components are matched as follows: 
ID  	Type                                  	|	ID  	Type                                  
2151	rolling_element                       	|	2151	rolling_element                       
2152	rolling_element                       	|	2152	rolling_element                       
2153	rolling_element                       	|	2153	rolling_element                       
2154	rolling_element                       	|	2154	rolling_element                       
2155	rolling_element                       	|	2155	rolling_element                       
2156	rolling_element                       	|	2156	rolling_element                       
2157	rolling_element                       	|	2157	rolling_element                       
2158	rolling_element                       	|	2158	rolling_element                       
2159	rolling_element                       	|	2159	rolling_element                       
2160	rolling_element                       	|	2160	rolling_element                       
2161	rolling_element                       	|	2161	rolling_element                       
2162	rolling_element                       	|	2162	rolling_element                       
2163	rolling_element                       	|	2163	rolling_element                       
2164	rolling_element                       	|	2164	rolling_element                       
2165	rolling_element                       	|	2165	rolling_element                       
2166	rolling_element                       	|	2166	rolling_element                       
2167	rolling_element                       	|	2167	rolling_element                       
2168	rolling_element                       	|	2168	rolling_element                       
2169	rolling_element                       	|	2169	rolling_element                       
2170	rolling_element                       	|	2170	rolling_element                       
2171	rolling_element                       	|	2171	rolling_element                       
2172	rolling_element                       	|	2172	rolling_element                       
2173	rolling_element                       	|	2173	rolling_element                       
2174	rolling_element                       	|	2174	rolling_element                       
2175	rolling_element                       	|	2175	rolling_element                       
2176	rolling_element                       	|	2176	rolling_element                       
2177	rolling_element                       	|	2177	rolling_element                       
2178	rolling_element                       	|	2178	rolling_element                       
2179	rolling_element                       	|	2179	rolling_element                       
2180	rolling_element                       	|	2180	rolling_element                       
2181	rolling_element                       	|	2181	rolling_element                       
2182	rolling_element                       	|	2182	rolling_element                       
2183	rolling_element                       	|	2183	rolling_element                       
2184	rolling_element                       	|	2184	rolling_element                       
2185	rolling_element                       	|	2185	rolling_element                       
2186	rolling_element                       	|	2186	rolling_element                       
2187	rolling_element                       	|	2187	rolling_element                       
2188	rolling_element                       	|	2188	rolling_element                       
2189	rolling_element                       	|	2189	rolling_element                       
2190	rolling_element                       	|	2190	rolling_element                       
2191	rolling_element                       	|	2191	rolling_element                       
2192	rolling_element                       	|	2192	rolling_element                       
2193	rolling_element                       	|	2193	rolling_element                       
2194	rolling_element                       	|	2194	rolling_element                       
2195	rolling_element                       	|	2195	rolling_element                       
2196	rolling_element                       	|	2196	rolling_element                       
2197	rolling_element                       	|	2197	rolling_element                       
2198	rolling_element                       	|	2198	rolling_element                       
2199	rolling_element                       	|	2199	rolling_element                       
2200	rolling_element                       	|	2200	rolling_element                       
2201	rolling_element                       	|	2201	rolling_element                       
2202	rolling_element                       	|	2202	rolling_element                       
2203	rolling_element                       	|	2203	rolling_element                       
2204	rolling_element                       	|	2204	rolling_element                       
2205	shaft_section                         	|	2205	shaft_section                         
2206	shaft_section                         	|	2206	shaft_section                         
2207	shaft_section                         	|	2207	shaft_section                         
2208	shaft_section                         	|	2208	shaft_section                         
2209	shaft_section                         	|	2209	shaft_section                         
2210	shaft_section                         	|	2210	shaft_section                         
2211	shaft_section                         	|	2211	shaft_section                         
2212	shaft_section                         	|	2212	shaft_section                         
2213	shaft_section                         	|	2213	shaft_section                         
2214	shaft_section                         	|	2214	shaft_section                         
2215	shaft_section                         	|	2215	shaft_section                         
2216	shaft_section                         	|	2216	shaft_section                         
2217	shaft_section                         	|	2217	shaft_section                         
2218	shaft_section                         	|	2218	shaft_section                         
2219	shaft_section                         	|	2219	shaft_section                         
2220	shaft_section                         	|	2220	shaft_section                         
2221	shaft_section                         	|	2221	shaft_section                         
2222	shaft_section                         	|	2222	shaft_section                         
2223	shaft_section                         	|	2223	shaft_section                         
2224	shaft_section                         	|	2224	shaft_section                         
2225	shaft_section                         	|	2225	shaft_section                         
2226	shaft_section                         	|	2226	shaft_section                         
2227	shaft_section                         	|	2227	shaft_section                         
2228	shaft_section                         	|	2228	shaft_section                         
2229	shaft_section                         	|	2229	shaft_section                         
2230	shaft_section                         	|	2230	shaft_section                         
2231	shaft_section                         	|	2231	shaft_section                         
2232	shaft_section                         	|	2232	shaft_section                         
2233	shaft_section                         	|	2233	shaft_section                         
2234	shaft_section                         	|	2234	shaft_section                         
2235	shaft                                 	|	2235	shaft                                 
2236	shaft_section                         	|	2236	shaft_section                         
2237	material                              	|	2237	material                              
2238	coupling                              	|	2238	coupling                              
2239	coupling                              	|	2239	coupling                              
2258	helix_crowning                        	|	2271	helix_crowning                        
2259	profile_crowning                      	|	2268	profile_crowning                      
2260	helix_slope                           	|	2269	helix_slope                           
2261	helix_slope                           	|	2270	helix_slope                           
2262	helix_crowning                        	|	2267	helix_crowning                        
2263	profile_crowning                      	|	2272	profile_crowning                      
2264	helix_crowning                        	|	2273	helix_crowning                        
2265	profile_crowning                      	|	2274	profile_crowning                      
2266	helix_crowning                        	|	2275	helix_crowning                        
2267	profile_crowning                      	|	2276	profile_crowning                      


The unmatched components from the first data model are: 
ID  	Type           
93  	stage_gear_data
94  	stage_gear_data
95  	stage_gear_data
96  	stage_gear_data
100 	stage_gear_data
101 	stage_gear_data
102 	stage_gear_data
103 	stage_gear_data
104 	stage_gear_data
105 	stage_gear_data
109 	stage_gear_data
110 	stage_gear_data
111 	stage_gear_data
112 	stage_gear_data
113 	stage_gear_data
114 	stage_gear_data
2240	flank_geometry 
2241	flank_geometry 
2242	flank_geometry 
2243	flank_geometry 
2244	flank_geometry 
2245	flank_geometry 
2246	flank_geometry 
2247	flank_geometry 
2248	flank_geometry 
2249	flank_geometry 
2250	flank_geometry 
2251	flank_geometry 
2252	flank_geometry 
2253	flank_geometry 
2254	flank_geometry 
2255	flank_geometry 
2256	flank_geometry 
2257	flank_geometry 


The unmatched components from the second data model are: 
ID  	Type                                   
93  	cylindrical_stage_gear_data            
94  	cylindrical_stage_gear_data            
95  	cylindrical_stage_gear_data            
96  	cylindrical_stage_gear_data            
100 	cylindrical_stage_gear_data            
101 	cylindrical_stage_gear_data            
102 	cylindrical_stage_gear_data            
103 	cylindrical_stage_gear_data            
104 	cylindrical_stage_gear_data            
105 	cylindrical_stage_gear_data            
109 	cylindrical_stage_gear_data            
110 	cylindrical_stage_gear_data            
111 	cylindrical_stage_gear_data            
112 	cylindrical_stage_gear_data            
113 	cylindrical_stage_gear_data            
