We have attempted to match the data in Sample_Data/REXS-Database/FVA_Planetenstufe_Ravigneaux/fva_planetenstufe_ravigneaux_1-4.rexsj to the data in Sample_Data/REXS-Database/FVA_Planetenstufe_Ravigneaux/fva_planetenstufe_ravigneaux_1-4_export.rexsj. 
376/407 components and 409/492 relations from the first data model were matched. 
376/408 components and 409/492 relations from the second data model were matched. 
 
 
The following matching of components and relations was poduced: 
Components are matched as follows: 
ID 	Type                                   	|	ID 	Type                                   
504	rolling_element                        	|	869	rolling_element                        
505	rolling_element                        	|	870	rolling_element                        
506	rolling_element                        	|	871	rolling_element                        
507	rolling_element                        	|	872	rolling_element                        
508	rolling_element                        	|	873	rolling_element                        
509	rolling_element                        	|	874	rolling_element                        
510	rolling_element                        	|	875	rolling_element                        
511	rolling_element                        	|	876	rolling_element                        
512	rolling_element                        	|	877	rolling_element                        
513	rolling_element                        	|	878	rolling_element                        
514	rolling_element                        	|	879	rolling_element                        
515	rolling_element                        	|	880	rolling_element                        
516	rolling_element                        	|	881	rolling_element                        
517	rolling_element                        	|	882	rolling_element                        
518	rolling_element                        	|	883	rolling_element                        
519	rolling_element                        	|	884	rolling_element                        
520	rolling_element                        	|	885	rolling_element                        
521	rolling_element                        	|	886	rolling_element                        
522	rolling_element                        	|	887	rolling_element                        
523	rolling_element                        	|	888	rolling_element                        
524	rolling_element                        	|	889	rolling_element                        
525	rolling_element                        	|	890	rolling_element                        
526	rolling_element                        	|	891	rolling_element                        
527	rolling_element                        	|	892	rolling_element                        
528	rolling_element                        	|	893	rolling_element                        
529	rolling_element                        	|	894	rolling_element                        
530	rolling_element                        	|	895	rolling_element                        
531	rolling_element                        	|	896	rolling_element                        
532	rolling_element                        	|	897	rolling_element                        
533	rolling_element                        	|	898	rolling_element                        
534	rolling_element                        	|	899	rolling_element                        
535	rolling_element                        	|	900	rolling_element                        
536	rolling_element                        	|	901	rolling_element                        
537	rolling_element                        	|	902	rolling_element                        
541	shaft_section                          	|	906	shaft_section                          
544	shaft_section                          	|	909	shaft_section                          
545	shaft_section                          	|	910	shaft_section                          
546	shaft_section                          	|	911	shaft_section                          
547	shaft_section                          	|	912	shaft_section                          
551	shaft_section                          	|	922	shaft_section                          
553	shaft_section                          	|	924	shaft_section                          
554	shaft_section                          	|	913	shaft_section                          
555	shaft_section                          	|	914	shaft_section                          
556	shaft_section                          	|	915	shaft_section                          
557	shaft_section                          	|	916	shaft_section                          
558	shaft_section                          	|	917	shaft_section                          
